id,title,current_primary_industry,proposed_primary_industry,current_secondary_industries,proposed_secondary_industries,current_requirements,proposed_requirements,confidence,SOC_code_used,onet_occupation_title,onet_job_zone,flagged_industry_mismatch,mismatch_tier,flagged_templated_requirements,dup_shared_count,phase1_keyword_expected,requirements_rewrite_shared_by,requirements_rewrite_career_specific,notes,created_at
202bd1f3-b1ab-4d3b-89fc-51d0aba5606e,Gifted Program Teacher,Education & Coaching,,"Social Impact & Nonprofit,Science & Research",,Bachelor's degree in education or subject area plus state teacher certification; many programs prefer or require a Master's in Gifted Education or related field.,,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-05-05T01:54:25.682036+00:00
66e97033-37a3-4a37-842c-f5320b93b5b5,High School Teacher,Education & Coaching,,"Social Impact & Nonprofit,Tech & Engineering,Science & Research",,Bachelor's degree in education or subject area plus state teaching certification/license required; most states require passing content and pedagogy exams.,,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:31.845128+00:00
76383bd0-4911-42d3-9b4b-592a75de3dc7,Middle School Teacher,Education & Coaching,,"Social Impact & Nonprofit,Arts & Performance",,Bachelor's degree in education or subject area plus state teacher certification/licensure required; some states require passing Praxis exams.,"O*NET classifies this work under Middle School Teachers, Except Special and Career/Technical Education (SOC 25-2022.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 21% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",4,no,,yes,4,,1,yes,O*NET (Education & Coaching) matches current primary — Phase 1 keyword flag looks like a false positive,2026-07-21T03:20:59.445562+00:00
7d4f0977-fd90-4d2c-8c30-e1c0274b8465,Gifted Education Teacher,Education & Coaching,,"Social Impact & Nonprofit,Arts & Performance",,Bachelor's degree in education or subject area plus state teaching certification; many states require specialized gifted education endorsement or certification.,,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-06-07T02:33:43.661575+00:00
22b8ac61-dcd2-41ea-ba3f-8e645e020696,Clinical Researcher,Healthcare & Medicine,Science & Research,"Science & Research,Tech & Engineering,Architecture & Urban Planning","Healthcare & Medicine,Tech & Engineering,Architecture & Urban Planning","Bachelor's degree in biology, chemistry, or life sciences required; most positions require a master's degree or PhD, plus knowledge of research methodology and statistical analysis.","O*NET classifies this work under Medical Scientists, Except Epidemiologists (SOC 19-1042.00), Job Zone 5 — Extensive Preparation Needed. Most of these occupations require graduate school. For example, they may require a master's degree, and some require a Ph.D., M.D., or J.D. (law degree). Survey respondents reported: Doctoral degree required 25% </di. Extensive skill, knowledge, and experience are needed for these occupations. Many require more than five years of experience. For example, surgeons must complete four years of college and an additional five to seven years of specialized medical training to be able to do their job. O*NET SVP range 8.0 and above.",LOW,19-1042.00,"Medical Scientists, Except Epidemiologists",5,no,,yes,4,,2,yes,"SOC 19-1042.00 only maps at major-group level (19) — too coarse to auto-apply; demoted current primary ""Healthcare & Medicine"" to secondary rather than discarding it; removed proposed primary from secondaries",2026-04-22T02:52:30.47108+00:00
474b8d22-6e16-4290-85e8-b38c2d1f3902,Clinical Trial Scientist,Science & Research,,"Healthcare & Medicine,Tech & Engineering",,"Bachelor's degree in biology, chemistry, or life sciences required; many positions prefer or require a Master's degree or certification in clinical research.","O*NET classifies this work under Nuclear Monitoring Technicians (SOC 19-4051.02), Job Zone 3 — Medium Preparation Needed. Most occupations in this zone require training in vocational schools, related on-the-job experience, or an associate's degree. Survey respondents reported: Associate's degree required 27% <. Previous work-related skill, knowledge, or experience is required for these occupations. For example, an electrician must have completed three or four years of apprenticeship or several years of vocational training, and often must have passed a licensing exam, in order to perform the job. O*NET SVP range 6.0 to 7.0.",NO CHANGE,19-4051.02,Nuclear Monitoring Technicians,3,no,,yes,4,,1,yes,O*NET (Science & Research) matches current primary — Phase 1 keyword flag looks like a false positive,2026-08-02T03:30:53.886044+00:00
b3370223-df60-4fd5-9d1a-aebc84849b29,Research Hospital Scientist,Science & Research,,"Healthcare & Medicine,Education & Coaching",,"A bachelor's degree in biology, chemistry, or life sciences is required; most positions prefer a master's degree or PhD, plus coursework in research methods and lab certifications.","O*NET classifies this work under Medical Scientists, Except Epidemiologists (SOC 19-1042.00), Job Zone 5 — Extensive Preparation Needed. Most of these occupations require graduate school. For example, they may require a master's degree, and some require a Ph.D., M.D., or J.D. (law degree). Survey respondents reported: Doctoral degree required 25% </di. Extensive skill, knowledge, and experience are needed for these occupations. Many require more than five years of experience. For example, surgeons must complete four years of college and an additional five to seven years of specialized medical training to be able to do their job. O*NET SVP range 8.0 and above.",NO CHANGE,19-1042.00,"Medical Scientists, Except Epidemiologists",5,no,,yes,4,,2,yes,O*NET (Science & Research) matches current primary — Phase 1 keyword flag looks like a false positive,2026-05-04T01:53:13.992048+00:00
f7e783ba-29cc-4720-92c5-fe20031ce6b7,Biotech Clinical Trial Startup Founder,Entrepreneurship,,"Healthcare & Medicine,Science & Research",,"Bachelor's degree in biology, chemistry, or life sciences required; advanced degree (MS/PhD) and understanding of FDA clinical trial regulations strongly preferred.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-05-14T02:10:46.228855+00:00
25dd4e24-3d74-45c3-92f0-6b66cbc05b73,Career Readiness Coordinator,Education & Coaching,,"Social Impact & Nonprofit,Business & Finance",,"Bachelor's degree in education, counseling, or related field preferred; some positions accept high school diploma with relevant experience and certifications like National Career Development Association (NCDA) credentials.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-06-16T02:45:21.507574+00:00
2f9ffcec-a067-49d8-a88a-412657d11be7,Higher Education Career Coach,Education & Coaching,,"Social Impact & Nonprofit,Business & Finance",,"A bachelor's degree in education, counseling, or related field is preferred; certifications in career coaching or educational counseling strengthen credentials.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-07-30T02:48:36.413467+00:00
726d4773-9c07-49b0-a7aa-307d5688ffa2,Career Readiness Instructor,Education & Coaching,,"Social Impact & Nonprofit,Business & Finance",,"Bachelor's degree in education, counseling, or related field preferred; certifications in career coaching or workforce development are valuable but not always required.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-06-16T02:46:26.555775+00:00
9a267961-bd9a-4a3f-89cb-49be9a3b6e6a,College Retention Specialist,Education & Coaching,Social Impact & Nonprofit,"Social Impact & Nonprofit,Healthcare & Medicine","Education & Coaching,Healthcare & Medicine","Bachelor's degree in education, counseling, or related field preferred; some positions accept associate degrees with relevant experience or certification in student advising.","O*NET classifies this work under Social and Human Service Assistants (SOC 21-1093.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 18% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,21-1093.00,Social and Human Service Assistants,4,no,,yes,4,,15,no,"O*NET-only signal (row came from the templated-requirements set, no keyword cross-check); demoted current primary ""Education & Coaching"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 15 careers sharing SOC 21-1093.00 — still templated, needs per-career wording",2026-06-20T02:16:07.54877+00:00
273ec1b3-84ae-48e1-8c54-822ff43080e0,Decentralized Finance (DeFi) Operations Manager,Business & Finance,,"Tech & Engineering,Cybersecurity",,"Bachelor's degree in finance, computer science, or related field, plus hands-on experience with blockchain platforms, smart contracts, and DeFi protocols; certifications in blockchain or financial operations are advantageous.","O*NET classifies this work under General and Operations Managers (SOC 11-1021.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: High school diploma or equivalent required. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,11-1021.00,General and Operations Managers,4,no,,yes,4,,19,no,"O*NET (Business & Finance) matches current primary — Phase 1 keyword flag looks like a false positive; rewrite would be identical on 19 careers sharing SOC 11-1021.00 — still templated, needs per-career wording",2026-08-15T01:36:36.147325+00:00
5bdbb563-df1a-406e-b1f8-cc3cc876c474,Digital Assets Custody Officer,Business & Finance,,"Cybersecurity,Tech & Engineering",,"Bachelor's degree in finance, computer science, or related field plus blockchain certifications (e.g., Certified Blockchain Professional) and 2-3 years in fintech or custody operations required.","O*NET classifies this work under Financial Examiners (SOC 13-2061.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 9% </di. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,13-2061.00,Financial Examiners,4,no,,yes,4,,2,yes,O*NET (Business & Finance) matches current primary — Phase 1 keyword flag looks like a false positive,2026-08-13T02:27:39.987607+00:00
6daf86b0-8a4d-484f-9618-7377918f5be9,Blockchain Risk Analyst,Cybersecurity,Arts & Performance,"Tech & Engineering,Law & Government,Science & Research","Cybersecurity,Tech & Engineering,Law & Government,Science & Research","Bachelor's degree in finance, computer science, or related field; certifications such as CFA, CISSP, or blockchain-specific credentials are preferred.","O*NET classifies this work under Agents and Business Managers of Artists, Performers, and Athletes (SOC 13-1011.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 38% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",4,no,,yes,4,,25,no,"O*NET-only signal (row came from the templated-requirements set, no keyword cross-check); demoted current primary ""Cybersecurity"" to secondary rather than discarding it; rewrite would be identical on 25 careers sharing SOC 13-1011.00 — still templated, needs per-career wording",2026-04-22T02:52:29.206458+00:00
d1be22b6-1629-4fe3-bde2-4552d2fc314d,Compliance Technology Manager,Law & Government,,"Business & Finance,Social Impact & Nonprofit,Architecture & Urban Planning",,"Bachelor's degree in finance, computer science, or related field; certifications such as CISA, CISSP, or CCPA are typically required or preferred.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:31.660242+00:00
27e03fc0-3a66-4c6e-8e0b-b80f38299373,Cosmetics Chemist,Fashion & Beauty,Science & Research,"Design & Creative,Marketing & Communications,Science & Research","Fashion & Beauty,Design & Creative,Marketing & Communications","Bachelor's degree in chemistry, cosmetic chemistry, or chemical engineering is typically required; some positions may require internship experience or certification in cosmetic formulation.","O*NET classifies this work under Chemists (SOC 19-2031.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 30% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",LOW,19-2031.00,Chemists,4,no,,yes,4,,16,no,"SOC 19-2031.00 only maps at major-group level (19) — too coarse to auto-apply; demoted current primary ""Fashion & Beauty"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 16 careers sharing SOC 19-2031.00 — still templated, needs per-career wording",2026-04-22T02:52:33.675655+00:00
31552ec8-37c9-4bc9-a2ed-4e30d008a1df,Beauty Product Chemist,Fashion & Beauty,Science & Research,"Design & Creative,Marketing & Communications,Science & Research","Fashion & Beauty,Design & Creative,Marketing & Communications","A bachelor's degree in chemistry, cosmetic chemistry, or chemical engineering is typically required; some roles prefer internship experience or certifications in cosmetic science.","O*NET classifies this work under Chemists (SOC 19-2031.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 30% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",LOW,19-2031.00,Chemists,4,no,,yes,4,,16,no,"SOC 19-2031.00 only maps at major-group level (19) — too coarse to auto-apply; demoted current primary ""Fashion & Beauty"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 16 careers sharing SOC 19-2031.00 — still templated, needs per-career wording",2026-04-22T02:52:32.905098+00:00
de2f269e-d8d1-43e4-b843-492b8b27868a,Beauty Chemist,Fashion & Beauty,,"Design & Creative,Marketing & Communications,Science & Research",,"A bachelor's degree in chemistry, cosmetic chemistry, or chemical engineering is typically required; some roles prefer an advanced degree or certification in cosmetic formulation.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:31.20659+00:00
2983a629-3cd7-4d3e-aa0b-2c41c59afcb7,Direct-to-Consumer (DTC) Brand Owner,Marketing & Communications,,"Business & Finance,Design & Creative,Science & Research",,"No formal degree required; business acumen, digital marketing knowledge, and product expertise are gained through experience, online courses, or self-study.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:33.087307+00:00
30b6f9b5-710b-49ce-aaa4-dae087a967cd,Luxury Goods E-Commerce Founder,Entrepreneurship,,"Fashion & Beauty,Business & Finance",,"No formal degree required; business acumen, digital marketing skills, and understanding of e-commerce platforms are essential for success.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-07-11T03:17:48.375965+00:00
50949a85-2e92-4e8e-a505-7706ec03610b,Direct-to-Consumer Brand Founder,Marketing & Communications,,"Business & Finance,Design & Creative,Entrepreneurship",,"No formal degree required; business acumen, digital marketing skills, and product knowledge are essential; consider courses in e-commerce, branding, and financial management.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:34.465719+00:00
6ee48f51-6d4d-4e0d-8d93-426c6918dfa5,Creator Economy Agency Owner,Entrepreneurship,,"Media & Journalism,Design & Creative",,"No formal degree required; business acumen, digital marketing knowledge, and a strong portfolio of creator relationships or successful campaigns are essential.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-08-06T03:13:44.025539+00:00
2a8b3c3a-fe5c-4213-9648-a648f92e6df8,Quality Control Analyst (STEM),Supply Chain & Operations,,"Business & Finance,Tech & Engineering,Science & Research",,"High school diploma minimum; associate or bachelor's degree in science, engineering, or related field preferred; certifications in ISO standards or quality management are advantageous.",,NO CHANGE,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",,no,,yes,4,,,,"O*NET (Supply Chain & Operations) matches current primary — Phase 1 keyword flag looks like a false positive; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:32.086589+00:00
31c3bf77-4380-4615-bcb7-e451c22c2a6a,Sound Recording Technician,Arts & Performance,,"Media & Journalism,Tech & Engineering",,"High school diploma minimum; associate or bachelor's degree in audio engineering, sound production, or related field preferred; hands-on experience with recording software and equipment essential.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:29.422718+00:00
35a4cdca-133b-4850-827d-859f4bb9d5fa,Theme Park Operations Manager,Supply Chain & Operations,,"Business & Finance,Tech & Engineering,Science & Research",,"High school diploma minimum; associate or bachelor's degree in hospitality management, business, or related field preferred; certifications in safety management and CPR/First Aid required or obtained on the job.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:31.20659+00:00
97b608fa-7078-4ab2-9d46-ea2623731c50,Interior Material Specialist,Design & Creative,,"Fashion & Beauty,Business & Finance",,"High school diploma minimum; associate or bachelor's degree in interior design, fashion merchandising, or materials science preferred; industry certifications in textiles or sustainable materials are advantageous.","O*NET classifies this work under Interior Designers (SOC 27-1025.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 4% </di. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,27-1025.00,Interior Designers,4,no,,yes,4,,1,yes,O*NET (Design & Creative) matches current primary — Phase 1 keyword flag looks like a false positive,2026-07-28T02:55:48.192576+00:00
3592627c-0744-48a1-976b-794b8effcc3e,Sports Venue Sustainability Manager,Sports & Fitness,Business & Finance,Environment & Sustainability,"Sports & Fitness,Environment & Sustainability","A bachelor's degree in environmental science, sustainability, or business is helpful; certifications in LEED, ISO 14001, or sports management can boost credentials.",,LOW,11-9199.00,"Managers, All Other",,no,,yes,4,,,,"SOC 11-9199.00 only maps at major-group level (11) — too coarse to auto-apply; demoted current primary ""Sports & Fitness"" to secondary rather than discarding it; templated requirements, but no O*NET data available to rewrite from",2026-08-12T02:28:13.591844+00:00
69d21eb2-4505-45f7-b142-01223f6ca507,Zero Waste Manager,Environment & Sustainability,Science & Research,"Science & Research,Business & Finance","Environment & Sustainability,Business & Finance","A bachelor's degree in environmental science, sustainability, or business is helpful but not always required; relevant certifications like Certified Waste Professional or LEED accreditation boost credentials.","O*NET classifies this work under Water Resource Specialists (SOC 11-9121.02), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 50% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,11-9121.02,Water Resource Specialists,4,no,,yes,4,,1,yes,"O*NET-only signal (row came from the templated-requirements set, no keyword cross-check); demoted current primary ""Environment & Sustainability"" to secondary rather than discarding it; removed proposed primary from secondaries",2026-04-22T02:52:29.206458+00:00
372eb094-7cba-485f-a343-5f7dbaf05986,Environmental Graphic Designer,Marketing & Communications,Design & Creative,"Business & Finance,Design & Creative,Science & Research","Marketing & Communications,Business & Finance,Science & Research","Bachelor's degree in graphic design, environmental design, or related field; proficiency in design software like Adobe Creative Suite and CAD programs; knowledge of environmental design principles and wayfinding standards.","O*NET classifies this work under Graphic Designers (SOC 27-1024.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 15% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,27-1024.00,Graphic Designers,4,no,,yes,4,,31,no,"O*NET-only signal (row came from the templated-requirements set, no keyword cross-check); demoted current primary ""Marketing & Communications"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 31 careers sharing SOC 27-1024.00 — still templated, needs per-career wording",2026-04-22T02:52:29.422718+00:00
8acb6cc1-4c49-4400-a2e8-a79c52d505e1,Environmental Graphics Designer (Interior),Environment & Sustainability,Design & Creative,"Science & Research,Law & Government,Architecture & Urban Planning","Environment & Sustainability,Science & Research,Law & Government,Architecture & Urban Planning","A bachelor's degree in graphic design, environmental design, or related field is preferred; a strong portfolio demonstrating design skills and spatial understanding is essential, along with proficiency in design software like Adobe Creative Suite and CAD.","O*NET classifies this work under Graphic Designers (SOC 27-1024.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 15% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,27-1024.00,Graphic Designers,4,no,,yes,4,,31,no,"O*NET-only signal (row came from the templated-requirements set, no keyword cross-check); demoted current primary ""Environment & Sustainability"" to secondary rather than discarding it; rewrite would be identical on 31 careers sharing SOC 27-1024.00 — still templated, needs per-career wording",2026-04-22T02:52:33.087307+00:00
c25d7b0f-3976-4468-bebe-64479a045d4a,Wayfinding Designer,Architecture & Urban Planning,Design & Creative,"Design & Creative,Environment & Sustainability,Science & Research","Architecture & Urban Planning,Environment & Sustainability,Science & Research","Bachelor's degree in graphic design, environmental design, or related field; certifications in UX/UI design or environmental graphics are beneficial but not always required.","O*NET classifies this work under Graphic Designers (SOC 27-1024.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 15% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,27-1024.00,Graphic Designers,4,no,,yes,4,,31,no,"O*NET-only signal (row came from the templated-requirements set, no keyword cross-check); demoted current primary ""Architecture & Urban Planning"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 31 careers sharing SOC 27-1024.00 — still templated, needs per-career wording",2026-04-22T02:52:33.86077+00:00
f269161f-58ef-46bd-85bb-601141ee2641,Environmental Graphic Designer (Museum),Design & Creative,,"Education & Coaching,Arts & Performance",,"A bachelor's degree in graphic design, environmental design, or related field is common; portfolio and software proficiency (Adobe Creative Suite, CAD) are essential.","O*NET classifies this work under Graphic Designers (SOC 27-1024.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 15% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,27-1024.00,Graphic Designers,4,no,,yes,4,,31,no,"O*NET (Design & Creative) matches current primary — Phase 1 keyword flag looks like a false positive; rewrite would be identical on 31 careers sharing SOC 27-1024.00 — still templated, needs per-career wording",2026-06-22T03:27:25.015046+00:00
3de03062-45ce-46b8-8351-aea5fec49df4,Autonomous Vehicle Safety Validator,Aviation & Transportation,Tech & Engineering,"Tech & Engineering,Science & Research","Aviation & Transportation,Science & Research","Bachelor's degree in engineering, computer science, or related field preferred; certifications in vehicle testing, safety standards (ISO 26262), or autonomous systems are valuable.","O*NET classifies this work under Nanosystems Engineers (SOC 17-2199.09), Job Zone 5 — Extensive Preparation Needed. Most of these occupations require graduate school. For example, they may require a master's degree, and some require a Ph.D., M.D., or J.D. (law degree). Survey respondents reported: Doctoral degree required 14% </di. Extensive skill, knowledge, and experience are needed for these occupations. Many require more than five years of experience. For example, surgeons must complete four years of college and an additional five to seven years of specialized medical training to be able to do their job. O*NET SVP range 8.0 and above.",LOW,17-2199.09,Nanosystems Engineers,5,no,,yes,4,,5,no,"SOC 17-2199.09 only maps at major-group level (17) — too coarse to auto-apply; demoted current primary ""Aviation & Transportation"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 5 careers sharing SOC 17-2199.09 — still templated, needs per-career wording",2026-08-12T02:24:08.390145+00:00
4c4ec1cb-6050-41f1-b9b0-41094810014c,Systems Engineer,Tech & Engineering,,"Science & Research,Business & Finance",,"Bachelor's degree in engineering, computer science, or related field; some roles require Professional Engineer (PE) certification or relevant technical certifications.",,LOW,,,,no,,yes,4,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-05-13T02:07:31.799707+00:00
501d7aea-144d-4d95-8e6e-2b327b44d011,Lab Automation Specialist,Science & Research,Tech & Engineering,"Tech & Engineering,Healthcare & Medicine","Science & Research,Healthcare & Medicine","Bachelor's degree in engineering, computer science, or related field; experience with programming languages (Python, C++) and laboratory equipment is essential.","O*NET classifies this work under Nanosystems Engineers (SOC 17-2199.09), Job Zone 5 — Extensive Preparation Needed. Most of these occupations require graduate school. For example, they may require a master's degree, and some require a Ph.D., M.D., or J.D. (law degree). Survey respondents reported: Doctoral degree required 14% </di. Extensive skill, knowledge, and experience are needed for these occupations. Many require more than five years of experience. For example, surgeons must complete four years of college and an additional five to seven years of specialized medical training to be able to do their job. O*NET SVP range 8.0 and above.",LOW,17-2199.09,Nanosystems Engineers,5,no,,yes,4,,5,no,"SOC 17-2199.09 only maps at major-group level (17) — too coarse to auto-apply; demoted current primary ""Science & Research"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 5 careers sharing SOC 17-2199.09 — still templated, needs per-career wording",2026-07-10T03:53:07.82301+00:00
587ef33b-c329-41d1-b65e-133da20a1bd7,Autonomous Vehicle Safety Specialist,Tech & Engineering,,"Science & Research,Law & Government",,"Bachelor's degree in engineering, computer science, or related field preferred; certifications in automotive safety standards (ISO 26262) and autonomous vehicle testing protocols are valuable.","O*NET classifies this work under Nanosystems Engineers (SOC 17-2199.09), Job Zone 5 — Extensive Preparation Needed. Most of these occupations require graduate school. For example, they may require a master's degree, and some require a Ph.D., M.D., or J.D. (law degree). Survey respondents reported: Doctoral degree required 14% </di. Extensive skill, knowledge, and experience are needed for these occupations. Many require more than five years of experience. For example, surgeons must complete four years of college and an additional five to seven years of specialized medical training to be able to do their job. O*NET SVP range 8.0 and above.",NO CHANGE,17-2199.09,Nanosystems Engineers,5,no,,yes,4,,5,no,"O*NET (Tech & Engineering) matches current primary — Phase 1 keyword flag looks like a false positive; rewrite would be identical on 5 careers sharing SOC 17-2199.09 — still templated, needs per-career wording",2026-08-07T02:55:17.268398+00:00
3e4b445d-1605-4b24-b299-1be3094bbd60,Research Animal Care Specialist,Science & Research,Education & Coaching,"Healthcare & Medicine,Education & Coaching","Science & Research,Healthcare & Medicine","High school diploma minimum; associate's or bachelor's degree in animal science, biology, or zoology preferred; certifications in animal care and lab safety often required.","O*NET classifies this work under this occupation (SOC 25-3011.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. Survey respondents reported: Bachelor's degree required 20% </. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,25-3011.00,,4,no,,yes,4,,3,yes,"O*NET-only signal (row came from the templated-requirements set, no keyword cross-check); demoted current primary ""Science & Research"" to secondary rather than discarding it; removed proposed primary from secondaries",2026-07-10T03:53:05.117646+00:00
